,label
7194,0
7195,0
7196,0
7197,0
7199,0
7201,0
7202,0
7203,0
7205,0
7206,0
7207,0
7209,0
7210,0
7211,0
7214,0
7215,0
7217,0
7218,0
7220,0
7222,0
7223,0
7224,0
7225,0
7226,0
7227,0
7229,0
7230,0
7231,0
7232,0
7233,0
7235,0
7236,0
7237,0
7238,0
7239,0
7240,0
7242,0
7243,0
7244,0
7245,0
7246,0
7247,0
7248,0
7249,0
7250,0
7251,0
7254,0
7255,0
7256,0
7257,0
7258,0
7259,0
7261,0
7262,0
7263,0
7264,0
7265,0
7266,0
7267,0
7269,0
7270,0
7271,0
7272,0
7273,0
7275,0
7276,0
7278,0
7279,0
7280,0
7282,0
7283,0
7284,0
7285,0
7286,0
7287,0
7288,0
7289,0
7290,0
7291,0
7292,0
7294,0
7295,0
7297,0
7298,0
7299,0
7301,0
7302,0
7304,0
7305,0
7306,0
7307,0
7309,0
7310,0
7311,0
7312,0
7313,0
7314,0
7315,0
7316,0
7317,0
7318,0
7319,0
7322,0
7323,0
7325,0
7326,0
7327,0
7328,0
7329,0
7330,0
7331,0
7332,0
7333,0
7334,0
7335,0
7336,0
7337,0
7338,0
7339,0
7340,0
7341,0
7344,0
7345,0
7346,0
7348,0
7349,0
7351,0
7352,0
7353,0
7355,0
7356,0
7357,0
7358,0
7361,0
7362,0
7363,0
7366,0
7368,0
7369,0
7370,0
7371,0
7372,0
7373,0
7374,0
7375,0
7376,0
7378,0
7379,0
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7395,0
7396,0
7397,0
7398,0
7399,0
7400,0
7402,0
7403,0
7405,0
7406,0
7407,0
7408,0
7409,0
7410,0
7411,0
7412,0
7413,0
7414,0
7415,0
7417,0
7418,0
7419,0
7421,0
7422,0
7423,0
7424,0
7425,0
7427,0
7428,0
7430,0
7431,0
7432,0
7433,0
7435,0
7436,0
7437,0
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,0
7447,0
7448,0
7450,0
7451,0
7452,0
7453,0
7454,0
7456,0
7457,0
7458,0
7460,0
7461,0
7463,0
7464,0
7465,0
7466,0
7467,0
7469,0
7470,0
7471,0
7472,0
7473,0
7475,0
7476,0
7478,0
7479,0
7480,0
7481,0
7482,0
7483,0
7485,0
7486,0
7487,0
7488,0
7489,0
7493,0
7494,0
7495,0
7496,0
7497,0
7498,0
7499,0
7501,0
7502,0
7503,0
7504,0
7505,0
7506,0
7507,0
7509,0
7511,0
7512,0
7514,0
7515,0
7516,0
7519,0
7523,0
7524,0
7525,0
7526,0
7527,0
7528,0
7529,0
7530,0
7531,0
7532,0
7534,0
7535,0
7536,0
7538,0
7540,0
7541,0
7542,0
7543,0
7545,0
7546,0
7547,0
7548,0
7549,0
7550,0
7551,0
7552,0
7553,0
7554,0
7555,0
7556,0
7557,0
7558,0
7559,0
7560,0
7561,0
7562,0
7564,0
7568,0
7570,0
7571,0
7572,0
7573,0
7574,0
7575,0
7576,0
7577,0
7578,0
7579,0
7580,0
7581,0
7584,0
7585,0
7587,0
7588,0
7589,0
7590,0
7591,0
7593,0
7594,0
7595,0
7596,0
7597,0
7598,0
7599,0
7600,1
7601,0
7602,0
7603,0
7604,0
7606,0
7608,0
7609,1
7610,0
7611,0
7612,0
7614,0
7615,0
7616,1
7617,0
7618,0
7619,0
7620,0
7621,0
7622,0
7623,0
7624,1
7625,1
7626,1
7627,0
7628,1
7629,0
7631,1
7632,1
7634,1
7635,1
7636,1
7637,1
7638,1
7639,1
7642,1
7643,0
7644,1
7645,0
7646,1
7647,1
7648,1
7649,1
7650,1
7652,0
7653,0
7654,0
7655,1
7656,0
7657,0
7658,0
7659,0
7660,1
7661,1
7664,1
7665,0
7666,0
7667,0
7668,0
7670,0
7671,0
7672,1
7673,0
7675,0
7676,0
7677,0
7678,1
7679,0
7680,0
7682,0
7683,0
7684,0
7685,0
7686,1
7687,1
7688,1
7689,0
7690,0
7691,0
7692,1
7693,1
7694,1
7695,1
7696,1
7697,0
7699,0
7700,0
7701,0
7702,0
7703,1
7705,0
7706,0
7707,1
7709,1
7710,1
7711,0
7712,0
7715,0
7716,0
7717,1
7718,0
7720,0
7721,1
7722,0
7723,0
7724,0
7725,1
7726,0
7727,0
7728,0
7729,1
7730,1
7731,0
7733,0
7734,1
7735,1
7737,0
7738,0
7739,1
7741,0
7742,0
7743,0
7744,0
7745,1
7746,0
7747,1
7748,1
7752,0
7753,1
7756,0
7757,1
7758,1
7759,0
7760,1
7761,1
7762,1
7763,1
7764,1
7765,1
7766,1
7767,1
7768,1
7769,1
7770,1
7771,0
7772,1
7773,1
7774,1
7775,1
7776,1
7777,1
7778,1
7779,1
7781,1
7782,1
7783,1
7784,1
7785,1
7786,1
7787,1
7788,1
7789,1
7790,1
7791,0
7792,0
7793,1
7794,0
7795,1
7797,1
7798,1
7799,1
7800,1
7801,1
7802,1
7803,1
7804,1
7805,1
7806,1
7807,1
7808,0
7809,1
7810,1
7811,1
7812,0
7813,0
7814,0
7815,1
7816,1
7820,0
7822,1
7825,1
7826,0
7827,1
7828,1
7830,0
7831,1
7833,1
7834,1
7835,1
7836,0
7837,0
7838,0
7839,0
7840,0
7841,0
7842,0
7844,0
7845,0
7846,0
7849,0
7850,1
7851,0
7852,0
7853,0
7854,0
7855,0
7856,0
7857,0
7859,0
7861,1
7862,0
7863,0
7867,1
7868,1
7869,1
7871,0
7873,0
7874,0
7875,0
7876,1
7877,1
7878,1
7879,1
7880,0
7881,1
7882,0
7883,0
7884,0
7885,0
7886,0
7887,1
7888,0
7889,0
7890,0
7891,0
7892,0
7893,0
7894,0
7895,0
7896,0
7897,0
7898,1
7899,0
7900,0
7901,0
7902,0
7903,0
7904,0
7906,0
7907,0
7908,0
7909,1
7910,0
7911,1
7912,1
7913,0
7914,0
7916,0
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,0
7925,0
7926,0
7927,1
7929,1
7930,1
7931,1
7934,1
7935,1
7936,0
7937,1
7938,1
7939,1
7940,0
7943,0
7944,0
7945,1
7946,1
7947,1
7948,1
7949,1
7950,1
7951,1
7952,1
7953,1
7954,1
7955,1
7956,0
7958,0
7959,1
7961,1
7962,1
7963,1
7964,1
7965,1
7966,0
7969,1
7971,1
7973,1
7974,1
7979,1
7980,1
7981,1
7982,1
7983,0
7985,1
7986,1
7987,0
7988,1
7989,0
7990,0
7991,0
7993,0
7994,0
7996,0
7997,0
7998,0
7999,1
8000,1
8001,0
8002,0
8005,0
8006,1
8007,0
8008,0
8009,0
8011,0
8012,0
8013,0
8014,0
8015,0
8016,0
8017,0
8018,0
8019,0
8020,0
8021,0
8022,0
8023,0
8024,1
8025,0
8026,1
8027,0
8028,0
8029,0
8030,0
8031,0
8033,0
8034,0
8035,0
8036,0
8038,0
8041,0
8042,0
8043,0
8045,0
8046,0
8047,0
8048,0
8049,0
8052,0
8053,1
8055,0
8056,0
8057,0
8058,0
8059,0
8060,0
8061,0
8062,0
8063,0
8064,0
8066,0
8067,0
8068,0
8069,1
8070,0
8071,0
8072,0
8073,0
8074,0
8076,0
8077,1
8078,0
8079,0
8080,0
8081,0
8082,0
8083,0
8084,0
8085,0
8088,0
8089,0
8094,0
8095,0
8096,1
8097,0
8098,1
8100,1
8101,0
8102,0
8103,0
8104,1
8105,1
8107,0
8109,0
8110,0
8112,0
8113,0
8114,0
8115,0
8116,1
8117,1
8118,1
8119,1
8122,0
8123,0
8124,1
8126,0
8127,0
8128,0
8129,0
8130,1
8131,0
8132,0
8133,0
8134,0
8135,0
8136,0
8137,0
8138,1
8139,0
8140,0
8141,0
8142,1
8144,0
8145,0
8146,0
8147,0
8150,0
8151,1
8152,1
8153,1
8154,0
8155,0
8156,0
8157,0
8158,1
8163,1
8164,1
8165,0
8166,0
8167,1
8168,1
8169,1
8170,1
8171,1
8172,1
8173,1
8174,0
8175,0
8176,0
8179,0
8181,0
8183,1
8184,0
8185,1
8187,1
8188,1
8189,1
8190,0
8191,1
8192,1
8193,1
8194,1
8195,0
8196,1
8197,0
8198,1
8199,1
8200,1
8201,1
8202,1
8203,1
8204,1
8205,1
8206,1
8208,1
8209,1
8210,1
8211,1
8212,1
8213,1
8214,1
8215,1
8216,1
8217,1
8218,0
8220,1
8223,1
8224,0
8225,1
8226,1
8227,1
8228,1
8230,1
8231,1
8232,1
8234,1
8235,1
8236,1
8237,1
8238,1
8241,1
8242,1
8243,0
8244,0
8245,1
8246,1
8247,0
8248,0
8249,1
8251,0
8253,1
8254,1
8255,1
8256,1
8257,1
8258,1
8259,1
8260,1
8262,0
8263,1
8264,1
8265,1
8266,1
8267,0
8268,0
8269,0
8270,0
8271,1
8273,1
8274,1
8275,1
8276,1
8278,0
8279,0
8280,1
8281,1
8282,0
8284,0
8285,1
8286,1
8287,1
8289,1
8290,1
8292,0
8294,1
8295,1
8296,0
8298,1
8299,1
8301,1
8303,1
8304,0
8305,0
8306,0
8307,0
8308,1
8309,1
8310,0
8311,0
8312,0
8313,1
8314,1
8315,1
8316,1
8318,1
8319,1
8321,1
8322,1
8323,1
8324,1
8326,1
8327,1
8328,1
8329,1
8331,1
8332,1
8334,1
8335,0
8336,1
8337,1
8338,1
8339,1
8340,1
8341,1
8342,1
8343,1
8344,1
8345,1
8347,1
8348,1
8349,1
8350,1
8353,1
8354,1
8356,1
8357,0
8359,0
8360,0
8361,0
8364,0
8365,0
8366,1
8367,0
8368,0
8369,0
8370,0
8373,0
8374,0
8375,0
8376,0
8377,0
8379,0
8380,0
8381,0
8382,0
8383,0
8384,1
8385,0
8386,0
8387,0
8388,0
8389,0
8390,1
8391,0
8392,0
8394,0
8396,0
8398,1
8399,1
8400,1
8401,0
8402,0
8403,0
8404,0
8406,1
8410,1
8411,1
8412,1
8413,1
8414,0
8415,1
8416,1
8417,1
8418,1
8419,0
8420,1
8423,0
8424,0
8425,0
8426,0
8427,0
8428,0
8429,0
8430,1
8431,0
8432,1
8434,0
8436,0
8437,0
8438,1
8440,0
8441,0
8442,1
8443,0
8444,1
8445,0
8446,1
8447,1
8448,1
8449,0
8450,1
8454,1
8455,1
8456,1
8457,1
8458,0
8459,0
8460,0
8461,1
8462,1
8463,0
8464,0
8465,0
8466,0
8467,0
8468,0
8469,0
8471,1
8472,1
8473,1
8474,1
8475,1
8476,1
8478,1
8480,1
8481,1
8484,1
8485,1
8486,0
8487,1
8489,1
8490,1
8491,0
8492,0
8493,0
8494,0
8495,1
8496,0
8497,1
8498,1
8501,1
8502,1
8503,1
8504,0
8505,0
8507,0
8509,0
8510,0
8512,0
8514,1
8515,1
8516,1
8521,0
8522,1
8523,1
8524,1
8525,1
8526,1
8529,1
8530,1
8531,0
8532,1
8533,1
8534,0
8535,1
8536,1
8537,0
8540,0
8541,0
8542,0
8544,0
8545,0
8546,0
8547,0
8548,0
8549,0
8550,0
8551,0
8552,1
8553,0
8556,1
8557,1
8558,1
8559,0
8561,1
8562,1
8563,0
8564,0
8565,1
8566,1
8567,0
8568,0
8569,0
8570,1
8571,0
8573,1
8574,1
8575,1
8576,0
8577,1
8578,1
8579,0
8580,1
8582,1
8583,1
8585,0
8586,0
8587,0
8588,0
8589,0
8591,0
8592,1
8593,0
8594,1
8596,0
8597,1
8598,1
8600,1
8601,1
8602,1
8603,1
8604,1
8605,0
8606,1
8607,1
8608,1
8609,0
8610,1
8611,1
8612,0
8613,0
8614,1
8615,1
8616,0
8617,0
8618,0
8619,1
8620,1
8621,0
8622,1
8623,1
8624,0
8625,1
8627,1
8628,1
8629,1
8630,0
8631,0
8633,1
8634,1
8635,1
8638,1
8640,0
8641,1
8642,0
8644,0
8647,1
8648,1
8649,1
8651,1
8654,0
8655,0
8656,1
8657,1
8658,1
8659,1
8660,1
8661,0
8662,1
8663,0
8665,1
8666,1
8667,1
8668,1
8669,0
8670,0
8671,0
8676,1
8677,0
8678,1
8679,0
8680,1
8681,1
8682,0
8683,1
8684,1
8685,1
8686,0
8687,0
8688,1
8691,1
8692,1
8693,0
8694,0
8695,1
8696,0
8698,0
8700,1
8701,1
8703,1
8704,0
8705,1
8706,1
8707,0
8708,0
8709,1
8710,1
8711,0
8712,0
8713,0
8714,1
8719,0
8720,0
8722,0
8723,1
8725,0
8726,0
8727,0
8728,0
8729,0
8730,0
8731,0
8733,0
8734,0
8735,1
8736,1
8739,0
8742,1
8743,1
8745,0
8746,0
8747,0
8748,1
8749,1
8750,0
8751,1
8752,1
8753,0
8754,0
8755,0
8756,0
8758,0
8759,1
8760,1
8761,0
8762,0
8763,0
8767,0
8768,0
8769,0
8770,0
8771,0
8772,0
8773,0
8774,0
8775,0
8776,0
8777,0
8778,1
8779,0
8781,0
8783,0
8784,0
8785,1
8787,0
8788,0
8789,0
8790,0
8791,0
8792,0
8793,0
8794,0
8795,1
8796,1
8797,0
8799,0
8800,0
8801,0
8802,1
8803,0
8804,1
8805,1
8806,0
8807,0
8809,0
8811,0
8814,0
8816,0
8817,0
8818,0
8819,0
8820,0
8821,0
8822,0
8823,1
8824,0
8825,0
8827,0
8828,0
8830,1
8831,1
8833,0
8834,0
8836,0
8837,0
8838,1
8839,1
8843,0
8844,0
8845,0
8846,1
8849,0
8850,1
8851,1
8852,0
8854,0
8855,0
8856,0
8857,0
8858,1
8859,0
8860,0
8861,0
8862,0
8863,0
8864,0
8865,0
8866,0
8867,0
8869,0
8870,1
8871,0
8872,0
8873,0
8874,0
8876,0
8878,0
8879,0
8881,0
8882,1
8884,0
8885,0
8887,0
8888,0
8889,0
8890,0
8891,0
8892,1
8893,0
8894,0
8895,1
8896,0
8897,0
8898,0
8899,0
8900,0
8901,0
8902,0
8903,1
8904,0
8905,0
8906,1
8907,0
8909,1
8912,0
8914,1
8915,1
8916,0
8917,0
8920,0
8921,0
8923,0
8924,1
8926,0
8927,0
8928,1
8929,0
8930,0
8931,0
8932,0
8935,0
8936,0
8937,0
8939,1
8940,0
8941,1
8943,1
8944,1
8945,0
8947,0
8948,0
8949,0
8951,0
8952,0
8954,1
8955,0
8956,0
8958,0
8960,0
8961,0
8962,0
8963,0
8964,0
8965,0
8966,1
8967,0
8968,0
8969,0
8970,1
8972,0
8973,0
8974,0
8976,1
8977,0
8979,0
8980,1
8981,0
8982,0
8984,1
8985,0
8986,1
8987,0
8988,0
8990,1
8991,0
8992,1
8993,1
8994,0
8995,0
8996,1
8997,0
8999,0
9000,0
9003,0
9004,0
9005,1
9006,1
9007,1
9008,0
9009,0
9010,0
9011,1
9012,0
9013,1
9015,0
9016,1
9017,0
9018,0
9019,0
9021,0
9023,0
9024,0
9025,0
9026,1
9029,0
9030,0
9032,1
9033,1
9034,1
9038,0
9039,1
9041,0
9043,1
9044,0
9045,0
9048,0
9051,0
9052,0
9053,0
9054,0
9055,0
9056,1
9058,0
9059,0
9060,0
9061,1
9062,1
9063,0
9064,0
9066,0
9069,1
9070,0
9071,0
9072,0
9073,1
9074,1
9075,0
9077,0
9078,1
9079,0
9082,1
9083,0
9084,0
9085,0
9086,0
9087,0
9089,0
9090,1
9091,0
9092,0
9093,0
9094,1
9095,0
9096,1
9097,1
9098,0
9099,0
9100,0
9101,0
9102,0
9104,0
9105,1
9106,0
9107,0
9108,0
9110,0
9111,0
9112,0
9113,0
9114,0
9115,0
9116,0
9117,0
9118,0
9121,0
9122,0
9123,0
9125,0
9126,0
9129,1
9130,1
9133,0
9134,0
9136,0
9137,1
9138,0
9139,0
9140,0
9142,0
9143,0
9144,0
9146,1
9147,0
9148,0
9149,1
9150,0
9151,1
9152,1
9154,0
9155,0
9156,0
9157,0
9159,0
9160,1
9161,1
9162,0
9163,1
9164,0
9165,0
9166,0
9167,1
9168,0
9169,1
9170,0
9171,1
9173,1
9174,0
9178,1
9179,1
9182,1
9183,1
9184,1
9185,1
9186,1
9187,1
9189,1
9190,0
9191,1
9192,1
9193,1
9196,1
9197,1
9198,1
9203,1
9204,1
9206,1
9207,1
9210,1
9212,1
9214,1
9215,1
9216,1
9217,1
9219,1
9220,1
9221,1
9224,0
9225,0
9226,0
9227,1
9228,1
9229,1
9230,1
9231,1
9232,1
9233,1
9234,1
9235,1
9237,1
9238,1
9239,1
9241,0
9243,1
9244,1
9245,1
9246,1
9248,1
9249,1
9250,1
9253,1
9254,1
9255,1
9256,1
9257,1
9258,1
9259,1
9260,1
9261,1
9262,1
9263,1
9264,1
9265,0
9266,1
9267,0
9269,1
9271,1
9273,1
9274,1
9278,1
9279,1
9280,0
9281,1
9282,1
9283,1
9284,0
9285,1
9288,0
9289,1
9290,1
9291,1
9292,1
9293,1
9295,1
9298,1
9299,1
9300,1
9301,1
9302,1
9303,0
9304,1
9305,0
9306,1
9307,0
9308,0
9309,0
9310,1
9311,0
9312,1
9313,1
9314,1
9315,1
9316,1
9317,0
9319,1
9320,0
9321,0
9322,1
9323,1
9324,1
9325,0
9326,1
9327,1
9328,0
9330,1
9331,1
9332,0
9333,1
9334,1
9335,1
9336,0
9337,1
9338,0
9339,0
9341,0
9343,0
9345,0
9346,0
9347,0
9349,0
9350,0
9351,1
9352,1
9353,1
9354,1
9355,0
9356,1
9357,1
9358,0
9359,1
9361,1
9362,1
9365,1
9366,0
9367,0
9368,0
9369,1
9370,1
9371,1
9374,0
9375,1
9376,1
9377,0
9378,1
9379,0
9380,0
9383,1
9384,0
9386,1
9388,0
9389,1
9390,0
9392,1
9393,1
9394,1
9396,1
9397,1
9399,1
9400,1
9401,1
9403,1
9404,1
9405,1
9406,1
9407,1
9408,1
9409,0
9410,1
9412,1
9413,1
9414,0
9417,1
9418,1
9419,0
9420,1
9421,1
9423,0
9424,0
9427,1
9428,1
9429,1
9430,1
9432,1
9433,1
9434,1
9436,1
9437,1
9438,1
9439,1
9440,1
9441,1
9442,1
9443,0
9445,1
9446,1
9447,1
9448,0
9449,0
9450,1
9451,0
9452,0
9453,1
9454,0
9455,1
9456,0
9457,0
9458,0
9460,1
9461,0
9462,1
9463,0
9464,0
9465,0
9466,0
9467,0
9468,0
9470,0
9471,0
9472,0
9473,0
9474,0
9476,1
9477,0
9478,1
9479,1
9480,0
9481,0
9482,1
9483,1
9484,0
9485,1
9487,1
9488,0
9489,1
9490,0
9491,1
9492,1
9493,1
9495,0
9497,1
9499,1
9500,1
9501,1
9502,0
9503,0
9504,0
9505,0
9506,0
9507,1
9508,0
9509,0
9510,1
9511,0
9512,0
9514,1
9515,1
9517,1
9518,0
9520,0
9521,0
9522,0
9524,0
9525,1
9526,1
9527,1
9528,1
9529,1
9530,1
9532,0
9533,1
9534,1
9535,1
9536,1
9537,0
9538,1
9539,1
9540,1
9541,1
9542,1
9543,1
9544,1
9545,0
9546,1
9548,0
9550,1
9551,1
9554,1
9555,1
9556,1
9557,1
9558,1
9560,0
9561,1
9563,1
9564,1
9565,0
9567,0
9568,1
9570,1
9571,1
9572,1
9574,1
9575,1
9576,1
9577,1
9578,1
9579,0
9580,0
9581,1
9582,1
9583,1
9584,1
9585,1
9588,0
9589,1
9590,0
9591,1
9592,0
9593,1
9594,0
9595,1
9596,0
9597,0
9598,1
9600,1
9601,1
9602,1
9604,1
9605,1
9608,1
9609,0
9610,1
9611,1
9613,1
9615,0
9616,1
9617,1
9618,1
9619,1
9622,0
9623,0
9624,0
9626,0
9627,0
9628,0
9629,0
9630,0
9631,0
9633,0
9634,0
9635,0
9637,0
9638,0
9639,0
9640,0
9642,0
9643,0
9645,0
9646,0
9647,0
9652,1
9654,1
9655,0
9656,1
9657,0
9658,1
9660,1
9661,1
9662,0
9663,1
9664,0
9665,1
9666,1
9668,1
9669,1
9670,0
9671,1
9672,1
9674,1
9675,1
9676,0
9677,1
9678,1
9679,1
9680,1
9682,1
9683,1
9684,1
9685,1
9688,1
9689,1
9690,0
9691,1
9692,0
9693,0
9694,1
9695,1
9696,1
9697,1
9698,1
9699,1
9700,0
9701,1
9702,0
9703,0
9704,1
9705,1
9709,0
9710,0
9712,1
9713,1
9715,1
9716,0
9717,1
9718,1
9719,1
9720,1
9722,0
9723,0
9725,0
9726,1
9727,0
9728,1
9730,0
9731,0
9732,0
9733,1
9734,0
9737,1
9738,0
9739,0
9740,0
9741,0
9742,1
9743,0
9745,1
9747,1
9748,0
9749,1
9750,1
9751,1
9752,1
9753,1
9754,0
9755,1
9757,1
9758,1
9759,1
9760,0
9762,0
9764,1
9765,0
9766,0
9767,0
9768,0
9769,1
9770,0
9771,0
9772,0
9773,0
9774,0
9775,0
9776,0
9777,0
9779,1
9780,0
9781,0
9782,0
9784,0
9785,0
9786,1
9787,0
9788,0
9789,0
9790,0
9791,0
9792,0
9793,1
9795,0
9796,1
9797,0
9798,1
9799,1
9801,1
9802,1
9804,0
9806,1
9807,1
9809,1
9810,1
9811,1
9812,1
9813,1
9814,0
9816,1
9819,1
9821,1
9822,0
9823,0
9824,1
9826,0
9827,1
9828,1
9829,1
9830,1
9831,0
9832,1
9833,0
9834,1
9835,0
9837,0
9839,0
9840,1
9841,1
9842,1
9843,1
9844,1
9845,1
9846,1
9847,1
9848,0
9850,0
9851,1
9852,0
9853,0
9854,1
9855,0
9857,0
9858,1
9859,0
9860,1
9861,0
9862,0
9865,0
9866,0
9867,0
9868,0
9869,0
9870,1
9871,1
9872,1
9873,1
9874,1
9876,0
9877,1
9878,1
9879,1
9880,1
9881,1
9882,0
9883,0
9885,1
9886,1
9887,1
9888,1
9889,0
9890,0
9891,1
9892,1
9893,1
9894,0
9895,0
9896,1
9897,1
9898,1
9900,1
9903,1
9904,1
9907,0
9908,0
9909,0
9914,0
9915,0
9916,1
9918,0
9921,1
9922,0
9923,0
9924,0
9925,0
9927,0
9928,0
9930,0
9931,0
9932,0
9933,1
9934,0
9936,1
9937,1
9938,1
9939,0
9941,0
9942,0
9946,1
9947,1
9949,0
9950,1
9953,1
9955,0
9956,0
9957,1
9959,1
9960,1
9961,1
9962,1
9963,1
9964,1
9965,1
9967,1
9968,1
9969,1
9970,1
9972,1
9973,1
9974,1
9975,1
9976,1
9978,1
9979,1
9980,1
9981,0
9983,1
9985,1
9986,1
9987,1
9988,1
9989,0
9990,1
9991,1
9993,1
9994,1
9995,1
9996,1
9998,0
9999,0
10000,0
10001,1
10002,0
10003,1
10004,1
10005,0
10006,0
10007,1
10008,1
10009,1
10010,0
10011,1
10012,1
10013,1
10014,1
10016,1
10017,0
10018,1
10020,1
10021,1
10023,0
10024,1
10025,1
10027,0
10028,0
10029,0
10030,0
10031,1
10035,0
10036,0
10037,0
10038,1
10041,1
10042,0
10043,0
10044,0
10045,0
10046,0
10047,0
10048,0
10049,1
10051,0
10052,0
10053,0
10054,0
10055,1
10056,1
10058,1
10060,0
10061,1
10062,1
10063,0
10064,0
10065,0
10067,0
10068,0
10071,0
10072,0
10073,0
10074,0
10075,1
10076,0
10077,0
10078,0
10079,0
10081,0
10082,1
10083,0
10084,0
10085,0
10086,0
10088,0
10089,0
10090,0
10091,0
10092,1
10093,0
10094,0
10095,1
10096,0
10097,0
10101,0
10102,0
10104,0
10105,0
10106,0
10108,0
10109,0
10110,0
10111,0
10113,0
10114,0
10115,0
10116,0
10119,1
10120,1
10121,1
10122,1
10125,0
10126,0
10127,0
10128,0
10129,0
10130,0
10131,0
10132,1
10133,1
10135,0
10136,0
10137,1
10138,1
10139,1
10140,1
10141,1
10142,0
10143,0
10144,1
10146,0
10147,0
10148,0
10149,0
10150,1
10151,1
10152,1
10153,1
10154,1
10155,0
10156,0
10157,0
10158,0
10159,0
10160,0
10161,0
10162,0
10163,0
10164,0
10165,0
10166,0
10167,0
10169,0
10173,0
10174,0
10175,0
10178,0
10179,0
10180,0
10181,0
10182,0
10183,0
10184,0
10185,0
10186,0
10187,0
10188,0
10193,0
10194,0
10195,0
10196,0
10197,0
10198,0
10202,0
10214,1
10220,0
10225,1
10226,1
10227,1
10228,1
10229,1
10230,0
10233,0
10234,0
10235,0
10236,0
10237,0
10238,0
10239,0
10240,0
10241,0
10242,0
10243,0
10244,0
10245,0
10246,0
10247,0
10248,0
10249,0
10250,0
10251,0
10252,0
10253,0
10254,0
10255,0
10256,0
10257,0
10258,0
10259,0
10260,0
10261,0
10262,0
10263,0
10264,0
10265,0
10266,0
10267,0
10270,0
10272,0
10273,0
10274,0
10275,0
10276,0
10277,0
10278,0
10279,0
10280,0
10281,0
10282,0
10283,0
10284,0
10285,0
10286,0
10287,0
10291,0
10293,0
10294,0
10295,0
10296,0
10297,0
10298,0
10301,0
10302,0
10303,0
10304,0
10305,0
10306,0
10307,0
10308,0
10310,0
10311,0
10315,0
10318,0
10319,0
10320,0
10321,0
10322,0
10323,0
10324,0
10325,0
10326,0
10328,0
10329,0
10330,1
10331,1
10332,1
10333,1
10334,1
10335,1
10336,0
10337,0
10339,0
10340,0
10341,0
10342,0
10343,0
10344,0
10345,0
10346,0
10348,0
10349,0
10351,0
10352,0
10354,0
10356,0
10357,0
10358,0
10359,0
10360,0
10372,0
10373,0
10374,0
10375,0
10376,0
10377,0
10378,0
10380,0
10381,0
10382,0
10383,0
10384,0
10386,0
10387,0
10388,0
10389,0
10390,0
10391,0
10392,0
10393,0
10394,0
10395,0
10396,0
10397,0
10398,0
10399,0
10400,0
10401,0
10402,0
10403,0
10404,0
10407,0
10408,0
10409,0
10410,0
10411,0
10412,0
10413,0
10414,0
10415,0
10417,0
10418,0
10419,0
10420,0
10421,0
10423,0
10424,0
10425,0
10426,0
10427,0
10429,0
10431,0
10432,1
10433,1
10434,1
10435,1
10436,1
10437,1
10438,1
10439,1
10440,1
10441,0
10442,0
10443,1
10444,1
10445,1
10446,1
10447,1
10448,1
10449,1
10450,1
10451,1
10455,0
10456,0
10458,1
10459,1
10460,1
10461,1
10462,0
10463,0
10464,0
10465,0
10466,0
10467,0
10469,1
10470,1
10471,1
10472,1
10496,0
10499,1
10500,1
10505,0
10506,0
10507,0
10508,0
10512,1
10513,1
10514,1
10515,1
10516,0
10517,0
10518,0
10519,0
10520,0
10521,0
10523,0
10524,0
10525,0
10527,0
10528,0
10529,0
10530,0
10531,0
10533,0
10534,0
10535,0
10536,0
10538,0
10539,0
10540,1
10541,1
10542,1
10543,1
10544,1
10571,1
10572,1
10573,1
10574,1
10575,1
10576,1
10577,1
10578,1
10579,1
10580,1
10581,1
10582,1
10583,1
10584,1
10585,1
10586,1
10587,1
10588,1
10589,1
10590,1
10591,1
10592,1
10593,1
10594,1
10595,1
10596,1
10597,1
10598,1
10599,1
10600,1
10601,1
10602,1
10603,1
10604,1
10605,1
10606,1
10607,1
10608,1
10609,1
10610,1
10611,1
10612,1
10613,1
10614,1
10615,1
10616,1
10617,1
10618,1
10619,1
10620,1
10621,1
10622,1
10623,1
10624,1
10625,1
10626,1
10627,1
10628,1
10629,1
10630,1
10631,1
10632,1
10636,1
10637,1
10638,1
10639,1
10640,1
10641,1
10642,1
10643,1
10644,1
10645,1
10646,1
10647,1
10648,1
10649,1
10651,1
10653,1
10654,1
10655,1
10656,1
10657,1
10658,1
10659,1
10660,1
10661,1
10662,1
10663,1
10664,1
10665,1
10670,1
10671,1
10672,1
10673,1
10674,1
10675,1
10676,1
10677,1
10678,1
10679,1
10680,1
10681,1
10682,1
10683,1
10684,1
10705,1
10706,1
10707,1
10708,1
10709,1
10710,1
10711,1
10712,1
10725,1
10726,1
10727,1
10728,1
10729,1
10730,1
10731,1
10732,1
10733,1
10734,1
10735,1
10736,1
10737,1
10738,1
10739,1
10740,1
10741,1
10742,1
10743,1
10744,1
10745,1
10746,1
10747,1
10748,1
10749,1
10750,1
10751,1
10752,1
10768,1
10769,1
10770,1
10771,1
10781,1
10782,1
10783,1
10784,1
10785,1
10786,1
10787,1
10788,1
10789,1
10796,1
10797,1
10798,1
10799,1
10800,1
10801,1
10802,1
10803,1
